class index,filepaths,labels,data set
2,test/Light/light (41).png,Light,test
2,test/Light/light (42).png,Light,test
2,test/Light/light (43).png,Light,test
2,test/Light/light (44).png,Light,test
2,test/Light/light (45).png,Light,test
2,test/Light/light (46).png,Light,test
2,test/Light/light (47).png,Light,test
2,test/Light/light (48).png,Light,test
2,test/Light/light (49).png,Light,test
2,test/Light/light (5).png,Light,test
2,test/Light/light (50).png,Light,test
2,test/Light/light (51).png,Light,test
2,test/Light/light (52).png,Light,test
2,test/Light/light (53).png,Light,test
2,test/Light/light (54).png,Light,test
2,test/Light/light (55).png,Light,test
2,test/Light/light (56).png,Light,test
2,test/Light/light (57).png,Light,test
2,test/Light/light (58).png,Light,test
2,test/Light/light (59).png,Light,test
2,test/Light/light (6).png,Light,test
2,test/Light/light (60).png,Light,test
2,test/Light/light (61).png,Light,test
2,test/Light/light (62).png,Light,test
2,test/Light/light (63).png,Light,test
2,test/Light/light (64).png,Light,test
2,test/Light/light (65).png,Light,test
2,test/Light/light (66).png,Light,test
2,test/Light/light (67).png,Light,test
2,test/Light/light (68).png,Light,test
2,test/Light/light (69).png,Light,test
2,test/Light/light (7).png,Light,test
2,test/Light/light (70).png,Light,test
2,test/Light/light (71).png,Light,test
2,test/Light/light (72).png,Light,test
2,test/Light/light (73).png,Light,test
2,test/Light/light (74).png,Light,test
2,test/Light/light (75).png,Light,test
2,test/Light/light (76).png,Light,test
2,test/Light/light (77).png,Light,test
2,test/Light/light (78).png,Light,test
2,test/Light/light (79).png,Light,test
2,test/Light/light (8).png,Light,test
2,test/Light/light (80).png,Light,test
2,test/Light/light (81).png,Light,test
2,test/Light/light (82).png,Light,test
2,test/Light/light (83).png,Light,test
2,test/Light/light (84).png,Light,test
2,test/Light/light (85).png,Light,test
2,test/Light/light (86).png,Light,test
2,test/Light/light (87).png,Light,test
2,test/Light/light (88).png,Light,test
2,test/Light/light (89).png,Light,test
2,test/Light/light (9).png,Light,test
2,test/Light/light (90).png,Light,test
2,test/Light/light (91).png,Light,test
2,test/Light/light (92).png,Light,test
2,test/Light/light (93).png,Light,test
2,test/Light/light (94).png,Light,test
2,test/Light/light (95).png,Light,test
2,test/Light/light (96).png,Light,test
2,test/Light/light (97).png,Light,test
2,test/Light/light (98).png,Light,test
2,test/Light/light (99).png,Light,test
3,test/Medium/medium (1).png,Medium,test
3,test/Medium/medium (10).png,Medium,test
3,test/Medium/medium (100).png,Medium,test
3,test/Medium/medium (11).png,Medium,test
3,test/Medium/medium (12).png,Medium,test
3,test/Medium/medium (13).png,Medium,test
3,test/Medium/medium (14).png,Medium,test
3,test/Medium/medium (15).png,Medium,test
3,test/Medium/medium (16).png,Medium,test
3,test/Medium/medium (17).png,Medium,test
3,test/Medium/medium (18).png,Medium,test
3,test/Medium/medium (19).png,Medium,test
3,test/Medium/medium (2).png,Medium,test
3,test/Medium/medium (20).png,Medium,test
3,test/Medium/medium (21).png,Medium,test
3,test/Medium/medium (22).png,Medium,test
3,test/Medium/medium (23).png,Medium,test
3,test/Medium/medium (24).png,Medium,test
3,test/Medium/medium (25).png,Medium,test
3,test/Medium/medium (26).png,Medium,test
3,test/Medium/medium (27).png,Medium,test
3,test/Medium/medium (28).png,Medium,test
3,test/Medium/medium (29).png,Medium,test
3,test/Medium/medium (3).png,Medium,test
3,test/Medium/medium (30).png,Medium,test
3,test/Medium/medium (31).png,Medium,test
3,test/Medium/medium (32).png,Medium,test
3,test/Medium/medium (33).png,Medium,test
3,test/Medium/medium (34).png,Medium,test
3,test/Medium/medium (35).png,Medium,test
3,test/Medium/medium (36).png,Medium,test
3,test/Medium/medium (37).png,Medium,test
3,test/Medium/medium (38).png,Medium,test
3,test/Medium/medium (39).png,Medium,test
3,test/Medium/medium (4).png,Medium,test
3,test/Medium/medium (40).png,Medium,test
3,test/Medium/medium (41).png,Medium,test
3,test/Medium/medium (42).png,Medium,test
3,test/Medium/medium (43).png,Medium,test
3,test/Medium/medium (44).png,Medium,test
3,test/Medium/medium (45).png,Medium,test
3,test/Medium/medium (46).png,Medium,test
3,test/Medium/medium (47).png,Medium,test
3,test/Medium/medium (48).png,Medium,test
3,test/Medium/medium (49).png,Medium,test
3,test/Medium/medium (5).png,Medium,test
3,test/Medium/medium (50).png,Medium,test
3,test/Medium/medium (51).png,Medium,test
3,test/Medium/medium (52).png,Medium,test
3,test/Medium/medium (53).png,Medium,test
3,test/Medium/medium (54).png,Medium,test
3,test/Medium/medium (55).png,Medium,test
3,test/Medium/medium (56).png,Medium,test
3,test/Medium/medium (57).png,Medium,test
3,test/Medium/medium (58).png,Medium,test
3,test/Medium/medium (59).png,Medium,test
3,test/Medium/medium (6).png,Medium,test
3,test/Medium/medium (60).png,Medium,test
3,test/Medium/medium (61).png,Medium,test
3,test/Medium/medium (62).png,Medium,test
3,test/Medium/medium (63).png,Medium,test
3,test/Medium/medium (64).png,Medium,test
3,test/Medium/medium (65).png,Medium,test
3,test/Medium/medium (66).png,Medium,test
3,test/Medium/medium (67).png,Medium,test
3,test/Medium/medium (68).png,Medium,test
3,test/Medium/medium (69).png,Medium,test
3,test/Medium/medium (7).png,Medium,test
3,test/Medium/medium (70).png,Medium,test
3,test/Medium/medium (71).png,Medium,test
3,test/Medium/medium (72).png,Medium,test
3,test/Medium/medium (73).png,Medium,test
3,test/Medium/medium (74).png,Medium,test
3,test/Medium/medium (75).png,Medium,test
3,test/Medium/medium (76).png,Medium,test
3,test/Medium/medium (77).png,Medium,test
3,test/Medium/medium (78).png,Medium,test
3,test/Medium/medium (79).png,Medium,test
3,test/Medium/medium (8).png,Medium,test
3,test/Medium/medium (80).png,Medium,test
3,test/Medium/medium (81).png,Medium,test
3,test/Medium/medium (82).png,Medium,test
3,test/Medium/medium (83).png,Medium,test
3,test/Medium/medium (84).png,Medium,test
3,test/Medium/medium (85).png,Medium,test
3,test/Medium/medium (86).png,Medium,test
3,test/Medium/medium (87).png,Medium,test
3,test/Medium/medium (88).png,Medium,test
3,test/Medium/medium (89).png,Medium,test
3,test/Medium/medium (9).png,Medium,test
3,test/Medium/medium (90).png,Medium,test
3,test/Medium/medium (91).png,Medium,test
3,test/Medium/medium (92).png,Medium,test
3,test/Medium/medium (93).png,Medium,test
3,test/Medium/medium (94).png,Medium,test
3,test/Medium/medium (95).png,Medium,test
3,test/Medium/medium (96).png,Medium,test
3,test/Medium/medium (97).png,Medium,test
3,test/Medium/medium (98).png,Medium,test
3,test/Medium/medium (99).png,Medium,test
